"-108","indexwords","teste de histologia"
"-108","indexwords","coleta de amostras, tecido"
"-109","preferred","Outro teste laboratorial especificado"
"-109","inclusion","teste do LCR (líquido cefalorraquidiano)"
"-109","inclusion","teste de DNA genético/cromossômico"
"-109","inclusion","teste respiratório do Helicobacter pylori"
"-109","inclusion","teste de flúor / pH"
"-109","inclusion","análise do sêmen"
"-109","inclusion","análise de escarro sem cultura"
"-109","inclusion","teste do suor"
"-109","inclusion","teste para trichomonas vaginalis"
"-109","exclusion","cultura de escarro <Reference>-104</Reference>"
"-109","indexwords","amostra diagnóstica do sistema genital feminino"
"-109","indexwords","exames laboratoriais, outros"
"-109","indexwords","coleta de amostra, escarro"
"-110","preferred","Teste de função física específica"
"-110","description","Medir a função física do ouvido, olho, pulmões, etc. usando um dispositivo específico."
"-110","inclusion","audiometria"
"-110","inclusion","espirometria"
"-110","inclusion","tonometria"
"-110","inclusion","timpanometria"
"-110","exclusion","testes de traçado elétrico como ECG/Holter <Reference>-114</Reference>"
"-110","exclusion","teste de visão; teste de cores; teste de campo visual; teste calorimétrico; teste de reflexo; todos <Reference>-102</Reference>"
"-110","indexwords","teste de função física"
"-110","indexwords","teste das funções auditivas (recém-nascido)"
"-111","preferred","Testes e questionários padronizados de funcionamento mental, cognitivo e físico"
"-111","shortTitle","Testes e quest. padrão de func. ment. / cogn. e fis."
"-111","description","Realizar um teste ou preencher um questionário ou solicitar um teste ou questionário para avaliação do funcionamento mental, cognitivo ou físico."
"-111","inclusion","teste de ansiedade"
"-111","inclusion","teste de demência"
"-111","inclusion","teste de depressão"
"-111","inclusion","teste de inteligência"
"-111","indexwords","manipulação de teste de estresse"
"-111","indexwords","teste de funções intelectuais"
"-111","indexwords","teste de funções de memória"
"-111","indexwords","teste de dor"
"-111","indexwords","testes de funções mentais específicas"
"-111","indexwords","testes padrão de funcionamento cognitivo"
"-111","indexwords","testes padrão de funcionamento mental"
"-111","indexwords","testes padrão de funcionamento físico"
"-112","preferred","Endoscopia diagnóstica"
"-112","description","Realizar uma escopia dentro do corpo usando um endoscópio."
"-112","inclusion","anoscopia"
"-112","inclusion","artroscopia"
"-112","inclusion","broncoscopia"
"-112","inclusion","colonoscopia"
"-112","inclusion","colposcopia"
"-112","inclusion","gastroscopia"
"-112","inclusion","histeroscopia"
"-112","inclusion","laparoscopia"
"-112","inclusion","laringoscopia"
"-112","inclusion","mediastinoscopia"
"-112","inclusion","faringoscopia"
"-112","inclusion","retoscopia"
"-112","inclusion","rinoscopia"
"-112","inclusion","sigmoidoscopia"
"-112","inclusion","traqueoscopia"
"-112","exclusion","dermatoscopia <Reference>-102</Reference>"
"-112","exclusion","fundoscopia <Reference>-102</Reference>"
"-112","exclusion","oftalmoscopia <Reference>-102</Reference>"
"-112","indexwords","proctoscopia"
"-113","preferred","Diagnóstico por imagem e radiologia"
"-113","description","A radiologia diagnóstica refere-se ao campo da medicina que usa exames de imagem não invasivos para diagnosticar um problema. Os testes e equipamentos utilizados às vezes envolvem baixas doses de radiação para criar imagens altamente detalhadas de uma área. Em algumas partes do mundo, o generalista tem a possibilidade de fazer exames de raios-X e ultrassonografia em sua própria prática."
"-113","indexwords","radiologia diagnóstica"
"-113.00","preferred","Computed tomography (CT)"
"-113.01","preferred","Magnetic resonance imaging (MRI)"
"-113.02","preferred","Ultrasound imaging"
"-113.02","inclusion","ultrasound for foetal growth measurement"
"-113.02","inclusion","ultrasound of foetal structure"
"-113.02","indexwords","ultrasound abdomen"
"-113.02","indexwords","ultrasound liver and/or gallbladder, and/or bile duct"
"-113.02","indexwords","ultrasound scrotum"
"-113.03","preferred","X-ray"
"-113.03","indexwords","radiography midhand"
"-113.03","indexwords","radiography wrist"
"-113.03","indexwords","radiography forearm"
"-113.03","indexwords","radiography elbow"
"-113.03","indexwords","radiography upper arm"
"-113.03","indexwords","radiography one or more toes"
"-113.03","indexwords","radiography midfoot"
"-113.03","indexwords","radiography femur"
"-113.03","indexwords","radiography ribs"
"-114","preferred","Exame de atividade elétrica"
"-114","description","Um teste usado para medir a atividade elétrica de um órgão (por exemplo, coração, nervo, cérebro, músculo)."
"-114","inclusion","eletrocardiograma (ECG)"
"-114","inclusion","eletroencefalograma (EEG)"
"-114","inclusion","eletromiograma (EMG)"
"-114","inclusion","eletronistagmografia (ENG)"
"-114","inclusion","teste ergométrico"
"-114","inclusion","eletrocardiograma de esforço"
"-114","inclusion","monitoramento Holter"
"-114","inclusion","eletroneuromiografia (ENMG)"
"-199","preferred","Outras intervenções diagnósticas especificadas"
"-199","inclusion","foto da pele"
"-199","inclusion","teste do torniquete"
"-199","indexwords","teste de fragilidade capilar"
"-199","indexwords","teste de sensação do pé - monofilamento"
"-199","indexwords","outro procedimento diagnóstico"
"-2","preferred","Intervenções Terapêuticas e Preventivas"
"-2","description","As classes apresentadas aqui devem ser utilizadas para intervenções realizadas pelo próprio provedor ou prestador."
"-201","preferred","Farmacoterapia e prescrição"
"-201","inclusion","administração de medicamentos"
"-201","inclusion","prescrição de medicamento injetável"
"-201","inclusion","prescrição de medicamentos"
"-201","inclusion","renovação de receitas"
"-201","exclusion","aplicação de medicamento com efeito local <Reference>-210</Reference>"
"-201","exclusion","imunização/medicação preventiva <Reference>-202</Reference>"
"-201","indexwords","administração de medicação, por orifício"
"-201","indexwords","injeção na veia"
"-201","indexwords","medicação parenteral para dor"
"-201","indexwords","prescrição de farmacoterapia"
"-201","indexwords","medicação transdérmica para dor"
"-202","preferred","Vacinação e medicação preventiva"
"-202","description","Imunização, dessensibilização ou aplicação preventiva de medicamentos, na maioria dos casos usados para evitar doenças infecciosas, condições e reações."
"-202","inclusion","vacinação de rotina, crianças"
"-202","inclusion","vacinação"
"-202","codinghint","Se a medicação anticoncepcional for prescrita por razões médicas, use o código para medicação <Reference>-201</Reference>."
"-202","indexwords","imunização ativa/passiva"
"-202","indexwords","profilaxia da malária"
"-202","indexwords","imunização oral"
"-202","indexwords","administração percutânea de agente imunológico"
"-202","indexwords","tratamento profilático com medicamentos"
"-203","preferred","Observação, educação para a saúde, aconselhamento e dieta"
"-203","description","Acompanhamento de problemas de saúde e aconselhamento sobre comportamentos saudáveis."
"-203","inclusion","aconselhamento sobre comportamento saudável"
"-203","inclusion","aconselhamento sobre prevenção de problemas de saúde"
"-203","inclusion","aconselhamento sobre gravidez e planejamento familiar"
"-203","inclusion","aconselhamento sobre prevenção de lesões"
"-203","inclusion","aconselhamento sobre prevenção da violência"
"-203","inclusion","aconselhamento sobre a utilização de serviços de saúde"
"-203","inclusion","aconselhamento sobre saúde ocupacional/problemas sociais"
"-203","inclusion","monitoramento sobre uso de medicamentos"
"-203","inclusion","observação ativa"
"-203","exclusion","aconselhamento/ escuta terapêutica <Reference>-212</Reference>"
"-203","indexwords","aconselhamento sobre o uso de álcool"
"-203","indexwords","aconselhamento sobre atitudes"
"-203","indexwords","aconselhamento sobre amamentação"
"-203","indexwords","aconselhamento sobre o parto"
"-203","indexwords","aconselhamento sobre dieta"
"-203","indexwords","aconselhamento sobre alimentação"
"-203","indexwords","aconselhamento sobre fertilidade"
"-203","indexwords","aconselhamento sobre educação para a saúde"
"-203","indexwords","aconselhamento sobre imunização"
"-203","indexwords","aconselhamento sobre estilo de vida"
"-203","indexwords","aconselhamento sobre como cuidar da saúde"
"-203","indexwords","aconselhamento sobre medicamentos"
"-203","indexwords","aconselhamento sobre parentalidade"
"-203","indexwords","aconselhamento sobre uso de medicações"
"-203","indexwords","aconselhamento sobre atividade física"
"-203","indexwords","aconselhamento sobre saúde mental e bem-estar"
"-203","indexwords","aconselhamento sobre rastreamento"
"-203","indexwords","aconselhamento sobre substâncias psicoativas e vícios"
"-203","indexwords","aconselhamento sobre o uso de tabaco"
"-203","indexwords","educação dietética"
"-203","indexwords","educação para a saúde"
"-203","indexwords","promoção à saúde"
"-203","indexwords","recomendação para"
"-204","preferred","Incisão, drenagem, lavagem, aspiração e remoção de fluido corporal."
"-204","inclusion","punção de líquido ascítico"
"-204","inclusion","incisão de abscesso"
"-204","inclusion","irrigação de ouvido/olho"
"-204","inclusion","paracentese"
"-204","inclusion","punção/aspiração da bursa"
"-204","inclusion","punção/aspiração de cisto"
"-204","inclusion","punção/aspiração de gânglio"
"-204","inclusion","punção/aspiração de hematoma"
"-204","inclusion","punção/aspiração da articulação"
"-204","inclusion","punção/aspiração dos pulmões"
"-204","inclusion","punção/aspiração da bexiga"
"-205","preferred","Excisão, remoção de tecido, destruição, desbridamento e cauterização"
"-205","shortTitle","Exc/remoç/destruiç/debrid/caut"
"-205","inclusion","desbridamento autolítico"
"-205","inclusion","cauterização a calor"
"-205","inclusion","cauterização química"
"-205","inclusion","desbridamento químico"
"-205","inclusion","cauterização a frio"
"-205","inclusion","cauterização elétrica"
"-205","inclusion","excisão ou remoção de unha"
"-205","inclusion","excisão ou remoção de tecido"
"-205","inclusion","extração de dente"
"-205","inclusion","cauterização a laser"
"-205","inclusion","desbridamento mecânico"
"-205","inclusion","remoção de corpo estranho"
"-205","inclusion","desbridamento cirúrgico"
"-205","indexwords","destruição de lesão ou tecido"
"-205","indexwords","excisão de tecido anal"
"-205","indexwords","hemorróidas externas trombosadas"
"-205","indexwords","ligação de tecido anal"
"-205","indexwords","excisão parcial de unha do pé"
"-205","indexwords","remoção percutânea de corpo estranho"
"-205","indexwords","remoção de unha"
"-205","indexwords","remoção de cisto sebáceo"
"-206","preferred","Instrumentação, cateterismo, intubação e dilatação"
"-206","inclusion","cateterismo"
"-206","inclusion","intubação endotraqueal"
"-206","inclusion","enema"
"-206","inclusion","canulação intravenosa"
"-206","inclusion","dilatação lacrimal"
"-206","inclusion","traqueostomia"
"-206","inclusion","inserção de tubo de ventilação - timpanostomia"
"-206","exclusion","implantação de hormônio ou medicamento de ação prolongada <Reference>-209</Reference>"
"-206","exclusion","incisão/drenagem/lavagem/aspiração/remoção de fluido corporal<Reference>-204</Reference>"
"-206","indexwords","cateterização da bexiga urinária"
"-206","indexwords","cateterização de veia"
"-206","indexwords","drenagem da bexiga sem incisão"
"-206","indexwords","instrumentação"
"-206","indexwords","manipulação da passagem lacrimal"
"-206","indexwords","miringotomia com inserção de tubo"
"-207","preferred","Reparo, sutura ou gesso"
"-207","description","Aplicação e remoção de gesso, suturas, pontos, cola cirúrgica e curativo ponto (ponto falso)."
"-207","inclusion","reparação do períneo"
"-207","inclusion","reparação da vulva"
"-207","inclusion","curativo ponto"
"-207","inclusion","cola cirúrgica"
"-207","inclusion","sutura/pontos"
"-207","inclusion","ponto falso"
"-207","indexwords","aplicação de gesso"
"-207","indexwords","aplicação de tala"
"-207","indexwords","fechamento da pele por sutura"
"-207","indexwords","remoção de sutura da pele"
"-208","preferred","Bandagem"
"-208","description","Aplicação de bandagens ou fitas adesivas (dependendo da área), usadas para proteger ou estabilizar uma articulação lesionada ou dolorida."
"-208","inclusion","cintas para entorses"
"-208","inclusion","tratamento de luxação ou deslocamento"
"-209","preferred","Aplicação ou remoção de dispositivos"
"-209","description","Qualquer dispositivo destinado a fins médicos."
"-209","inclusion","imobilizador"
"-209","inclusion","suporte para hérnia"
"-209","inclusion","inserção de implante contendo hormônios ou medicamento de ação prolongada"
"-209","inclusion","prótese(s) ortopédica(s)"
"-209","inclusion","órteses"
"-209","inclusion","marcapasso"
"-209","inclusion","órtese elástica"
"-209","inclusion","pessário cervical"
"-209","inclusion","dispositivo intra uterino (DIU)"
"-209","indexwords","administração de medicação percutânea"
"-209","indexwords","implante uterino de dispositivo terapêutico"
"-209","indexwords","substituição do dispositivo interno"
"-210","preferred","Injeção local e infiltração"
"-210","description","Administrar uma injeção para efeito local."
"-210","inclusion","infiltração na bursa"
"-210","inclusion","infiltração intra-articular"
"-210","inclusion","esclerose de varizes"
"-210","inclusion","infiltração da bainha do tendão"
"-210","indexwords","injeção de tecido para ação local"
"-211","preferred","Curativo, compressa e tamponamento"
"-211","inclusion","aplicação de protetor ocular"
"-211","inclusion","bandagem de pressão"
"-211","inclusion","tamponamento (bloqueio para parar o sangramento)"
"-211","inclusion","curativo"
"-211","indexwords","bandagem de suporte"
"-211","indexwords","bandagem para feridas"
"-212","preferred","Aconselhamento terapêutico"
"-212","description","Processo de consulta e discussão no qual o provedor (ou conselheiro) ouve e oferece orientação ou conselho ao paciente que está passando por dificuldades."
"-212","inclusion","aconselhamento para uma doença específica"
"-212","inclusion","entrevista motivacional"
"-212","inclusion","psicoterapia de apoio"
"-212","indexwords","apoio emocional"
"-212","indexwords","psicoterapia"
"-212","indexwords","terapia para parar de fumar"
"-215","preferred","Intervenções relacionadas ao parto"
"-215","inclusion","parto vaginal assistido"
"-215","inclusion","ruptura artificial das membranas amnióticas"
"-215","inclusion","parto por cesariana"
"-215","inclusion","episiotomia"
"-215","inclusion","versão cefálica externa (VCE)"
"-215","inclusion","remoção manual de placenta retida"
"-215","inclusion","indução médica do parto via vaginal"
"-215","exclusion","pré natal <Reference>W309</Reference>"
"-215","exclusion","reparo do períneo <Reference>-207</Reference>"
"-215","exclusion","reparo da vulva <Reference>-207</Reference>"
"-215","indexwords","cesariana"
"-215","indexwords","assistência ao parto"
"-215","indexwords","remoção manual da placenta"
"-215","indexwords","parto espontâneo assistido"
"-299","preferred","Outros tratamentos especificados e intervenções terapêuticas e preventivas"
"-299","shortTitle","Outros tratam/interv terap."
"-299","inclusion","ressuscitação cardiopulmonar"
"-299","inclusion","oxigenoterapia"
"-299","inclusion","medicina física/reabilitação e acupuntura realizada em consultório, sem encaminhamento para outro profissional"
"-299","inclusion","curetagem uterina"
"-299","indexwords","advogar"
"-299","indexwords","lavagem gástrica"
"-299","indexwords","medidas de controle de infecção em serviços de saúde"
"-299","indexwords","manipulação da coluna lombar"
"-299","indexwords","excisão parcial do pênis (inclui circuncisão)"
"-299","indexwords","excisão parcial do cordão espermático"
"-299","indexwords","educação sobre estoma"
"-299","indexwords","curetagem por sucção do útero"
"-299","indexwords","transfusão de sangue ou hemoderivados"
"-299","indexwords","vasectomia"
"-3","preferred","Programas relacionados à condições registradas"
"-3","description","Esses programas de atendimento consistem em uma combinação de várias intervenções, como fazer perguntas durante a anamnese, exames de sangue e urina, espirometria, aconselhamento e opções de políticas ou protocolos realizados na prática da Atenção Primária."
"-3","description","Em geral, vários profissionais de saúde estão envolvidos em um 'programa'. Isso implica que um plano de cuidados precisa refletir a abordagem integrada de todos os profissionais de saúde envolvidos. Isso também pode ser referido como a maneira biopsicossocial de trabalhar e pensar."
"-3","description","Existe uma abordagem programática com um método aceito pela área ou profissão. Uma abordagem programática significa que existe um objetivo de tratamento concreto e que os passos a serem dados para alcançá-lo são conhecidos."
"-3","codinghint","Para entender exatamente o que foi feito no contexto do programa, as intervenções separadas no Componente -2 devem ser codificadas."
"-3","note","Os programas estão diretamente ligados a capítulos específicos. Os respectivos códigos contêm a letra desses capítulos em vez de um traço."
"-4","preferred","Resultados"
"-401","preferred","Resultado de exame ou procedimento solicitado pelo próprio prestador"
"-401","description","resultados de exames ou procedimentos solicitados/realizados pelo profissional de saúde: sangue, imagem, traçado elétrico ou outros"
"-401","note","Este código só pode ser usado para classificar um motivo de consulta."
"-402","preferred","Resultado de um exame ou teste de outro prestador"
"-402","description","resultados de testes ou procedimentos solicitados/realizados por outros profissionais de saúde"
"-402","note","Este código só pode ser usado para classificar um motivo de consulta."
"-5","preferred","Consulta, encaminhamento e outros motivos de consulta"
"-501","preferred","Motivo de consulta ou problema iniciado pelo profissional"
"-501","description","O profisisonal pergunta sobre um problema de saúde que não é apresentado pelo paciente."
"-501","inclusion","problema gerenciado pelo profissional, que não estava na agenda do paciente"
"-501","exclusion","Motivo de consulta ou problema iniciado por outro que não o paciente ou o profissional assistente <Reference>-502</Reference>"
"-501","note","Este código só pode ser usado para classificar um motivo de consulta."
"-502","preferred","Motivo de consulta ou problema iniciado por outro que não o paciente ou o profissional assistente."
"-502","description","Demanda solicitada por um terceiro."
"-502","exclusion","Motivo de consulta ou problema iniciado pelo profissional <Reference>-501</Reference>"
"-502","note","Este código só pode ser usado para classificar um motivo de consulta. Se o paciente não souber informar o motivo da consulta, use o motivo informado pelo acompanhante."
"-503","preferred","Consulta com profissional de atenção primária"
"-503","inclusion","consulta de telemedicina com profissional de atenção primária"
"-503","exclusion","consulta com especialista <Reference>-504</Reference>"
"-503","exclusion","Encaminhamento para outro profissional de atenção primária <Reference>-505</Reference>"
"-503","exclusion","Encaminhamento para especialista, clínica ou hospital <Reference>-506</Reference>"
"-503","exclusion","outro encaminhamento <Reference>-599</Reference>"
"-503","note","A responsabilidade do tratamento permanece com o prestador de atenção primária original."
"-504","preferred","Consulta com especialista"
"-504","inclusion","consulta de telemedicina com especialista"
"-504","exclusion","consulta com profissional de atenção primária <Reference>-503</Reference>"
"-504","exclusion","outro encaminhamento <Reference>-599</Reference>"
"-504","exclusion","encaminhamento para outro profissional de atenção primária <Reference>-505</Reference>"
"-504","exclusion","encaminhamento para médico/especialista/clínica/hospital <Reference>-506</Reference>"
"-504","note","A responsabilidade do tratamento permanece com o profissional de atenção primária original."
"-504","indexwords","encaminhamento para profissional de saúde"
"-505","preferred","Encaminhamento para outro profissional de atenção primária"
"-505","inclusion","encaminhamento para podólogo"
"-505","inclusion","encaminhamento para quiropraxista"
"-505","inclusion","encaminhamento para odontólogo"
"-505","inclusion","encaminhamento para nutricionista"
"-505","inclusion","encaminhamento profissional de atenção domiciliar"
"-505","inclusion","encaminhamento para obstetriz"
"-505","inclusion","encaminhamento para parteira"
"-505","inclusion","encaminhamento para agente comunitária de saúde"
"-505","inclusion","encaminhamento para terapeuta ocupacional"
"-505","inclusion","encaminhamento para ortodontista"
"-505","inclusion","encaminhamento para oftalmologista"
"-505","inclusion","encaminhamento para outro clinico geral ou médico de família"
"-505","inclusion","encaminhamento para psicólogo"
"-505","inclusion","encaminhamento para fisioterapeuta"
"-505","inclusion","encaminhamento para enfermeira"
"-505","inclusion","encaminhamento para assistente social"
"-505","exclusion","encaminhamento para médico especialista <Reference>-506</Reference>"
"-505","exclusion","encaminhamento para centros de reabilitação <Reference>-599</Reference>"
"-506","preferred","Encaminhamento para especialista, clínica ou hospital"
"-506","inclusion","encaminhamento para especialista"
"-506","inclusion","encaminhamento para clinicas e ambulatórios de especialistas, urgências e hospitais"
"-506","exclusion","encaminhamento para centros de reabilitação <Reference>-599</Reference>"
"-599","preferred","Outras consultas especificadas, encaminhamentos e motivos de consulta"
"-599","inclusion","aconselhamento para contactar um serviço fora do serviço de saúde regular (por ex. associações de pacientes, serviços de busca de emprego)"
"-599","inclusion","encaminhamento para um lar de idosos ou hospício"
"-599","inclusion","encaminhamento para um serviço ou centro de reabilitação"
"-599","exclusion","encaminhamento para outro profissional de atenção primária, enfermeira, terapeuta, assistente social<Reference>-505</Reference>"
"-599","exclusion","encaminhamento para especialista, clínica ou hospital <Reference>-506</Reference>"
"-599","note","Este código só pode ser usado para classificar um motivo de consulta. Se o paciente não souber informar o motivo da consulta, use o motivo informado pelo acompanhante."
"-6","preferred","Administrativo"
"-601","preferred","Procedimento administrativo"
"-601","description","este código objetiva classificar as instâncias em que o fornecimento de um documento ou formulário pelo prestador para o paciente ou instituição é garantido por regulamentos, leis ou costumes existentes."
"-601","inclusion","problemas de cobrança"
"-601","inclusion","certificados e atestados (por exemplo, carteira de motorista)"
"-601","inclusion","preenchimento de documentos ou formulários"
"-601","inclusion","questões relacionadas a registro de saúde"
"-601","inclusion","pedido de informação"
"-601","exclusion","exame ou avaliação de saúde completa <Reference>-101</Reference>"
"-601","exclusion","exame ou avaliação de saúde parcial <Reference>-102</Reference>"
"-601","exclusion","testes e questionários padronizados de funcionamento mental, cognitivo e físico <Reference>-111</Reference>"
"-601.00","preferred","Preenchimento de certidão de óbito"
"-601.00","indexwords","certidão de óbito"
"-601.01","preferred","Atestado médico"
"-602","preferred","Formulação de plano de cuidados, gestão, tratamento ou intervenção"
"-602","exclusion","execução de programas relacionados à condições registradas<Reference>-3</Reference>"
"-602","indexwords","planejamento individualizado"
"2F","preferred","Funcionalidade"
"2F","description","A funcionalidade de uma pessoa pode ser definida pela complexidade de componentes, como as funções fisiológicas do corpo e funções psicológicas, características anatômicas de partes do corpo, como órgãos, membros e seus componentes e a execução de tarefas ou ações por um indivíduo ou o envolvimento de uma pessoa em uma vivência."
"2F","description","As funções fisiológicas do corpo e as funções psicológicas são referidas como Funções do Corpo (nível do corpo e dos sistemas corporais)."
"2F","description","Características anatômicas de partes do corpo, como órgãos, membros e seus componentes, são chamadas de Estruturas Corporais (nível corporal). Não sendo assim classificado na CIAP-3. Na CIAP-3, os termos anatômicos são harmonizados com o Modelo Fundacional de Anatomia (FMA), como na CID-11."
"2F","description","A execução de tarefas ou ações por um indivíduo é referida como Atividades (nível da pessoa)."
"2F","description","O envolvimento de uma pessoa em uma vivência é referido como Participação (nível de pessoa no contexto social)."
"2F","description","Do ponto de vista da Atenção Primária á Saúde, as Atividades e a Participação são a parte central para moldar uma abordagem centrada na pessoa. Isso significa que na CIAP-3 o Capítulo Atividades e Participação vem primeiro, seguido pelo Capítulo Funcionalidade."
"2F0","preferred","Atividades e Participação"
"2F0","description","A execução de tarefas ou ações por um indivíduo é referida como Atividades (nível da pessoa)."
"2F0","description","O envolvimento de uma pessoa em uma vivência é referido como Participação (nível de pessoa no contexto social)."
"2F01","preferred","Assistir"
